2025-04-02 09:39:29 | INFO | loading config finish
2025-04-02 09:39:29 | INFO | start Qt
2025-04-02 09:39:29 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:39:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:39:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:39:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:39:30 | INFO | time update thread start
2025-04-02 09:39:30 | INFO | Appliacation start
2025-04-02 09:40:11 | INFO | start
2025-04-02 09:40:11 | INFO | loading config start
2025-04-02 09:40:11 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:40:11 | INFO | loading config finish
2025-04-02 09:40:11 | INFO | start Qt
2025-04-02 09:40:11 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:12 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:12 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:12 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:12 | INFO | time update thread start
2025-04-02 09:40:12 | INFO | Appliacation start
2025-04-02 09:40:33 | INFO | start
2025-04-02 09:40:33 | INFO | loading config start
2025-04-02 09:40:33 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:40:33 | INFO | loading config finish
2025-04-02 09:40:33 | INFO | start Qt
2025-04-02 09:40:34 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:34 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:34 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:34 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:40:34 | INFO | time update thread start
2025-04-02 09:40:34 | INFO | Appliacation start
2025-04-02 09:40:36 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:38 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:38 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:39 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:39 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:39 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:40 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:40 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:40 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:41 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:41 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:44 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:45 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:40:46 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:41:29 | INFO | start
2025-04-02 09:41:29 | INFO | loading config start
2025-04-02 09:41:29 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:41:29 | INFO | loading config finish
2025-04-02 09:41:29 | INFO | start Qt
2025-04-02 09:41:29 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:41:29 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:41:29 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:41:29 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:41:29 | INFO | time update thread start
2025-04-02 09:41:29 | INFO | Appliacation start
2025-04-02 09:46:43 | INFO | start
2025-04-02 09:46:43 | INFO | loading config start
2025-04-02 09:46:43 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:46:43 | INFO | loading config finish
2025-04-02 09:46:43 | INFO | start Qt
2025-04-02 09:46:43 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:46:43 | INFO | rgb(40, 48, 65)
2025-04-02 09:46:43 | INFO | rgb(245, 245, 245)
2025-04-02 09:46:43 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:46:43 | INFO | rgb(40, 48, 65)
2025-04-02 09:46:43 | INFO | rgb(245, 245, 245)
2025-04-02 09:46:43 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:46:43 | INFO | rgb(40, 48, 65)
2025-04-02 09:46:43 | INFO | rgb(245, 245, 245)
2025-04-02 09:46:43 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:46:43 | INFO | rgb(40, 48, 65)
2025-04-02 09:46:43 | INFO | rgb(245, 245, 245)
2025-04-02 09:46:43 | INFO | time update thread start
2025-04-02 09:46:43 | INFO | Appliacation start
2025-04-02 09:47:44 | INFO | start
2025-04-02 09:47:44 | INFO | loading config start
2025-04-02 09:47:44 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:47:44 | INFO | loading config finish
2025-04-02 09:47:44 | INFO | start Qt
2025-04-02 09:47:44 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:47:44 | INFO | rgb(40, 48, 65)
2025-04-02 09:47:44 | INFO | rgb(245, 245, 245)
2025-04-02 09:47:44 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:47:44 | INFO | rgb(40, 48, 65)
2025-04-02 09:47:44 | INFO | rgb(245, 245, 245)
2025-04-02 09:47:44 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:47:44 | INFO | rgb(40, 48, 65)
2025-04-02 09:47:44 | INFO | rgb(245, 245, 245)
2025-04-02 09:47:44 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:47:44 | INFO | rgb(40, 48, 65)
2025-04-02 09:47:44 | INFO | rgb(245, 245, 245)
2025-04-02 09:47:44 | INFO | time update thread start
2025-04-02 09:47:45 | INFO | Appliacation start
2025-04-02 09:47:50 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:50 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:52 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:52 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:52 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:53 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:53 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:53 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:54 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:47:54 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:48:45 | INFO | start
2025-04-02 09:48:45 | INFO | loading config start
2025-04-02 09:48:45 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:48:45 | INFO | loading config finish
2025-04-02 09:48:45 | INFO | start Qt
2025-04-02 09:48:45 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:48:45 | INFO | rgb(40, 48, 65)
2025-04-02 09:48:45 | INFO | rgb(245, 245, 245)
2025-04-02 09:48:45 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:48:45 | INFO | rgb(40, 48, 65)
2025-04-02 09:48:45 | INFO | rgb(245, 245, 245)
2025-04-02 09:48:45 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:48:45 | INFO | rgb(40, 48, 65)
2025-04-02 09:48:45 | INFO | rgb(245, 245, 245)
2025-04-02 09:48:45 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:48:45 | INFO | rgb(40, 48, 65)
2025-04-02 09:48:45 | INFO | rgb(245, 245, 245)
2025-04-02 09:48:45 | INFO | time update thread start
2025-04-02 09:48:45 | INFO | Appliacation start
2025-04-02 09:52:21 | INFO | start
2025-04-02 09:52:21 | INFO | loading config start
2025-04-02 09:52:21 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:52:21 | INFO | loading config finish
2025-04-02 09:52:21 | INFO | start Qt
2025-04-02 09:52:21 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:52:21 | INFO | rgb(40, 48, 65)
2025-04-02 09:52:21 | INFO | rgb(245, 245, 245)
2025-04-02 09:52:22 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:52:22 | INFO | rgb(40, 48, 65)
2025-04-02 09:52:22 | INFO | rgb(245, 245, 245)
2025-04-02 09:52:22 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:52:22 | INFO | rgb(40, 48, 65)
2025-04-02 09:52:22 | INFO | rgb(245, 245, 245)
2025-04-02 09:52:22 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:52:22 | INFO | rgb(40, 48, 65)
2025-04-02 09:52:22 | INFO | rgb(245, 245, 245)
2025-04-02 09:52:22 | INFO | time update thread start
2025-04-02 09:52:22 | INFO | Appliacation start
2025-04-02 09:53:30 | INFO | start
2025-04-02 09:53:30 | INFO | loading config start
2025-04-02 09:53:30 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:53:30 | INFO | loading config finish
2025-04-02 09:53:30 | INFO | start Qt
2025-04-02 09:53:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:30 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:30 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:30 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:30 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:30 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:30 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:30 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:30 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:30 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:30 | INFO | time update thread start
2025-04-02 09:53:30 | INFO | Appliacation start
2025-04-02 09:53:36 | INFO | start
2025-04-02 09:53:36 | INFO | loading config start
2025-04-02 09:53:36 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:53:36 | INFO | loading config finish
2025-04-02 09:53:36 | INFO | start Qt
2025-04-02 09:53:36 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:36 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:36 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:37 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:37 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:37 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:37 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:37 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:37 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:37 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:53:37 | INFO | rgb(40, 48, 65)
2025-04-02 09:53:37 | INFO | rgb(245, 245, 245)
2025-04-02 09:53:37 | INFO | time update thread start
2025-04-02 09:53:37 | INFO | Appliacation start
2025-04-02 09:53:46 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:53:47 | WARNING | logolabel_btn按钮的图标资源文件未找到！
2025-04-02 09:56:01 | INFO | start
2025-04-02 09:56:01 | INFO | loading config start
2025-04-02 09:56:01 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:56:01 | INFO | loading config finish
2025-04-02 09:56:01 | INFO | start Qt
2025-04-02 09:56:01 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:01 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:01 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:01 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:01 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:01 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:01 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:01 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:01 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:01 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:01 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:01 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:01 | INFO | time update thread start
2025-04-02 09:56:02 | INFO | Appliacation start
2025-04-02 09:56:19 | INFO | start
2025-04-02 09:56:19 | INFO | loading config start
2025-04-02 09:56:19 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:56:19 | INFO | loading config finish
2025-04-02 09:56:19 | INFO | start Qt
2025-04-02 09:56:19 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:19 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:19 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:19 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:19 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:19 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:19 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:19 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:19 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:19 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:19 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:19 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:20 | INFO | time update thread start
2025-04-02 09:56:20 | INFO | Appliacation start
2025-04-02 09:56:32 | INFO | start
2025-04-02 09:56:32 | INFO | loading config start
2025-04-02 09:56:32 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:56:32 | INFO | loading config finish
2025-04-02 09:56:32 | INFO | start Qt
2025-04-02 09:56:32 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:32 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:32 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:32 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:32 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:32 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:32 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:32 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:32 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:32 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:32 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:32 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:32 | INFO | time update thread start
2025-04-02 09:56:32 | INFO | Appliacation start
2025-04-02 09:56:41 | INFO | start
2025-04-02 09:56:41 | INFO | loading config start
2025-04-02 09:56:41 | INFO | ThemeManger:instance._current_theme:  dark
2025-04-02 09:56:41 | INFO | loading config finish
2025-04-02 09:56:41 | INFO | start Qt
2025-04-02 09:56:41 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:41 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:41 | INFO | rgb(245, 245, 245)
2025-04-02 09:56:41 | INFO | {'--primary': 'rgb(40, 48, 65)', '--secondary': 'rgb(40, 48, 65)', '--text': 'rgb(245, 245, 245)', '--text_hover': 'rgb(215, 215, 215)', '--highlight': 'rgb(27,36,49)', '--selected': 'rgb(0, 0, 0)', '--border': '#555555'}
2025-04-02 09:56:41 | INFO | rgb(40, 48, 65)
2025-04-02 09:56:41 | INFO | rgb(245, 245, 245)
